,AAPL,AMZN,BNB,BTC,ETH,GOOGL,META,MSFT,TSLA,XRP
2021-11-03,438.11,208.19,1263.71,123631.2,629.83,143.85,117.65,397.69,207.03,1.640299
2021-11-04,442.11,201.08,1278.67,122462.37,656.74,138.05,116.54,404.21,208.01,2.2655058
2021-11-05,446.82,207.35,1329.28,130434.53,628.52,135.28,125.394,398.27,209.12,1.694928
2021-11-06,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-11-07,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-11-08,455.68,207.3,978.1360000000001,121503.51,570.77,134.73,118.29,400.86199999999997,206.63,1.716449
2021-11-09,451.71,204.07,1358.2,128402.70000000003,553.93,131.86,121.45,399.62,206.98,1.610398
2021-11-10,457.77,206.33,1273.66,126207.29,582.49,138.21,121.0,388.84,204.6,1.565749
2021-11-11,461.25,208.64,1293.41,124274.71,590.73,137.92,121.64,393.9,205.76,1.574813
2021-11-12,465.24,209.67,1141.57,125808.77,614.92,139.11,121.39,390.96,204.97,1.625457
2021-11-13,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-11-14,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-11-15,454.062,218.89,1162.79,133179.94,640.82,141.87,120.61,392.18,204.29,1.628423
2021-11-16,455.59,212.7,1122.99,138388.1,625.4,142.63,122.37,407.68600000000004,206.8,2.0032096000000004
2021-11-17,456.03,214.3,1061.82,125444.88,637.59,140.14,122.55,395.8,206.38,1.579959
2021-11-18,449.546,220.41,992.3380000000001,124149.34,639.29,138.07,122.26,406.118,208.56,1.488259
2021-11-19,452.18,208.91,1059.13,105125.53,663.93,135.48,120.77,391.78,207.48,1.449974
2021-11-20,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-11-21,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-11-22,452.81,213.56,1095.6,124832.28,694.73,137.03,120.15,397.1,206.83,1.541203
2021-11-23,453.06800000000004,221.73,1168.78,146699.396,717.89,135.31,120.1,400.08000000000004,208.19,1.507664
2021-11-24,464.9,210.67,1098.21,129673.54,722.26,151.286,119.45,394.44,210.67,1.504705
2021-11-25,463.08,206.25,1099.18,132420.26,670.88,139.79,119.07,392.86,210.08,1.500229
2021-11-26,470.84,201.5,1057.9,116211.21,670.91,138.57,121.32,408.132,210.43,1.492582
2021-11-27,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-11-28,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-11-29,463.33,205.83,1028.01,142923.84,716.99,155.10999999999999,123.21,398.24,213.48,1.444698
2021-11-30,452.44,200.99,935.3859999999999,134320.39,704.91,137.56,124.48,396.23,210.83,1.477953
2021-12-01,446.27,198.8,1055.87,120684.98,693.39,135.7,125.83,399.98,209.92,1.465424
2021-12-02,453.65,205.61,1066.73,120198.76,697.25,138.52,123.77,403.82,207.03,1.468295
2021-12-03,454.09,210.97,1129.69,121177.31,710.02,134.65,121.39,406.81,207.49,1.455206
2021-12-04,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-12-05,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-12-06,446.47,222.64,1057.62,118416.21,669.72,134.13,121.19,405.46,203.41,1.488735
2021-12-07,448.41,214.8,992.338,112106.82,642.36,133.89,124.518,398.11,203.86,1.586357
2021-12-08,452.46,208.85,1026.31,108739.6,629.34,130.8,120.83,396.05,206.83,1.522962
2021-12-09,466.6,214.83,1059.6,110750.86,612.17,133.68,118.86,396.71,207.52,1.504178
2021-12-10,462.98,209.0,1127.09,109118.47,601.01,135.43,118.83,393.26,210.26,1.536967
2021-12-11,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-12-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-12-13,451.44,215.08,1113.52,102747.738,592.85,133.31,122.86,399.7,210.92600000000002,1.39213
2021-12-14,450.22,219.28,1139.18,96529.56,574.72,131.07,126.23,395.07,215.32,1.46394
2021-12-15,451.33,220.1,1156.92,93177.35,569.37,133.24,129.03,393.85,213.93,1.494484
2021-12-16,454.48,218.05,1197.75,95778.32,563.11,155.202,128.16,390.25,211.83,1.421511
2021-12-17,446.91,218.63,1164.52,95038.37,571.04,132.91,126.0,394.01,212.95,1.496655
2021-12-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-12-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-12-20,443.9,219.33,1147.04,94606.28,572.38,134.11,125.62399999999998,394.15,213.98,1.453224
2021-12-21,442.2,214.32,1119.43,105282.41,561.55,132.63,132.13,397.35,213.49,1.453212
2021-12-22,439.54,215.9,1191.87,114456.07,556.97,132.33,130.78,395.29,211.71,1.47232
2021-12-23,445.46,216.07,1190.32,103374.53,538.6,136.06,130.66,399.16,212.09,1.424772
2021-12-24,454.77,215.72,1216.91,96638.95,542.16,132.66,129.83,403.18,217.23,1.426893
2021-12-25,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-12-26,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2021-12-27,452.79,221.75,1334.9,103494.82,544.65,130.35,129.66,405.12,213.03,1.557946
2021-12-28,442.3,218.81,1325.29,102055.74,567.57,135.05,129.72,404.71,208.63,1.65688
2021-12-29,445.0,227.4,1438.92,92478.04,585.17,133.62,130.89,402.98,210.68,1.71228
2021-12-30,454.37,225.47,1334.25,108412.37,594.51,148.07199999999997,129.0,401.49,210.9,1.669445
2021-12-31,453.94,223.2,1255.62,117592.07,583.22,137.99,131.5,398.72,209.14,1.640618
2022-01-01,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-01-02,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-01-03,454.2,228.96,1315.19,150920.11,563.56,142.62,129.52,404.94,210.31,1.632605
2022-01-04,448.37,235.01,1276.27,145163.69,556.84,143.9,130.71,399.16,206.02,1.70485
2022-01-05,443.87,232.48,1262.86,152267.57,574.53,143.36,132.09,394.34,206.53,1.748518
2022-01-06,450.02,231.84,1236.12,161026.98,580.46,142.83,132.1,402.47,206.53,1.728861
2022-01-07,437.73,228.47,1229.28,150652.16,579.95,145.37,130.5,401.95,204.71,1.700139
2022-01-08,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-01-09,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-01-10,449.29,207.356,879.642,156110.97,550.89,143.85,129.88,399.39,205.12,1.877741
2022-01-11,449.76,217.19,1264.92,148212.03,549.84,142.97,125.172,399.16,208.35,1.941121
2022-01-12,452.74799999999993,213.39,1238.9,152630.48,682.644,143.2,127.31,397.18,209.36,1.958432
2022-01-13,455.99,220.6,1247.46,166071.16,577.23,143.31,126.28,399.09,206.14,2.000754
2022-01-14,462.02,220.49,1282.53,156983.81,591.93,143.05,124.92,399.16,205.98,2.034927
2022-01-15,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-01-16,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-01-17,446.12,223.14,1295.66,188751.97,588.46,144.7,122.88,393.66,208.4,2.034984
2022-01-18,455.18,225.56,1339.55,207455.67,548.57,147.2,122.05,394.69,208.94,2.08716
2022-01-19,458.49,219.44,1329.2,216898.83,567.49,147.67,124.85,400.99,206.81,2.036491
2022-01-20,447.52,221.36,1270.54,217421.74,605.36,147.21,124.922,395.92,208.88400000000001,2.205696
2022-01-21,446.64,225.94,1305.02,206583.73,620.39,145.37,123.72,390.67,206.82,2.0967668
2022-01-22,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-01-23,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-01-24,452.80999999999995,221.994,1358.64,218710.52,664.46,146.2,122.58,392.76,206.86,2.332641
2022-01-25,456.6,215.08,1382.5,128083.91,627.232,143.02,122.43,403.74,204.4,2.300945
2022-01-26,440.5,217.1,1432.86,231578.91,678.68,147.13,119.26,399.88,207.89,2.279192
2022-01-27,448.65,224.93800000000002,1523.57,228465.17,704.1,148.02,121.76,395.31,207.22999999999996,2.441003
2022-01-28,440.61,214.34,1434.76,239319.47,725.76,147.79,121.87,399.36,211.83,2.454756
2022-01-29,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-01-30,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-01-31,455.83,221.86,1369.09,244623.4,720.27,145.66,121.19,395.42,211.45,2.604322
2022-02-01,456.25,226.99,1336.89,247492.32,720.96,147.25,121.16,403.83,212.19,2.589609
2022-02-02,459.87,223.79,1400.53,244972.23,722.73,153.96,118.68,407.36,212.98,2.702487
2022-02-03,446.46,219.42,1391.63,241773.11,712.06,157.21,121.09,405.74,213.18,2.666517
2022-02-04,446.79,214.59,1376.23,245207.55,713.79,159.14,123.83,398.08,210.66,2.663071
2022-02-05,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-02-06,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-02-07,440.2,213.37,1366.86,233854.28,726.38,155.67,123.32,397.87,214.97,2.756003
2022-02-08,449.38,213.92,1293.65,242101.88,708.12,157.94,124.5,409.42,214.01,2.747875
2022-02-09,446.82,221.11,1398.1,251849.97,730.94,157.16400000000002,124.11,405.48,213.57,3.141557
2022-02-10,431.24,227.95,1412.59,226399.88,742.12,155.05,122.47,404.63,210.1,3.028838
2022-02-11,447.78599999999994,238.29,1480.4,231752.4,736.74,151.94,121.89,408.26,208.53,3.07454
2022-02-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-02-13,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-02-14,443.67,225.45,1674.37,263195.3,713.67,150.43,123.59,414.68,207.19,2.768521
2022-02-15,436.98,227.83,1638.05,279567.6,708.6,146.09,125.72,410.75,207.80399999999995,2.628886
2022-02-16,434.27,237.67,1593.43,275975.76,714.37,148.44,125.78,405.83,209.48,2.519607
2022-02-17,446.88,247.07,1569.32,269165.23,895.8519999999999,149.69,125.51,407.31,206.4,2.631399
2022-02-18,438.02,238.91,1552.84,273763.02,695.67,155.2,126.0,397.44,210.5,2.771508
2022-02-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-02-20,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-02-21,438.85,241.52,1730.23,306823.76,685.58,151.01,126.26,411.30600000000004,206.98,2.627733
2022-02-22,435.96,227.56,1649.57,329645.16,706.25,150.02,123.89,405.59,203.4,2.557973
2022-02-23,441.59,231.73,1589.26,330503.19,681.96,153.99,124.37,404.21,207.22999999999996,2.558541
2022-02-24,443.72,236.46,1117.1580000000001,329715.63,676.3,153.78,122.72,404.7,211.14,2.510763
2022-02-25,434.23,237.68,1502.91,199355.744,664.03,157.62,123.68,402.06,207.32,2.545214
2022-02-26,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-02-27,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-02-28,448.64,222.86,1258.46,365574.97,735.33,154.4,127.42,402.12,208.18,2.470923
2022-03-01,442.18,216.34,1288.8,261212.822,743.74,154.98,126.74,399.68,207.35,2.454093
2022-03-02,439.3,219.42,1314.26,418636.96,728.1,154.43,126.67,403.6,206.57,2.558701
2022-03-03,439.41,232.21,1392.7,421579.26,746.61,155.09,126.57,401.36,211.16,2.637492
2022-03-04,432.32,230.17,1215.49,449427.53,754.95,152.47,127.96,394.34,211.22,2.679104
2022-03-05,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-03-06,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-03-07,445.0,226.35,1271.78,454609.09,799.95,149.13,126.48,400.44,208.48,2.383904
2022-03-08,450.13800000000003,227.25,1265.06,439575.44,795.36,149.37,129.16,400.68,208.58,2.353446
2022-03-09,440.39,234.36,1215.26,298651.832,770.69,150.93,132.02,401.6,206.39,2.407544
2022-03-10,445.58,233.18,1225.2,413231.69,760.57,146.46,132.51,398.93,208.77,2.492303
2022-03-11,451.9,235.19,1191.95,367875.024,784.38,144.41,133.23,393.07,203.92,2.309494
2022-03-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-03-13,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-03-14,447.07,224.42,1148.53,421853.33,828.24,148.77,131.37,397.44,205.2,2.405652
2022-03-15,450.66,221.9,1212.31,367683.2,821.59,155.19,129.89,407.808,206.07,2.448925
2022-03-16,460.8,221.02,1211.21,321883.01,807.98,158.56,128.04,405.58,210.0,2.422553
2022-03-17,456.1,228.506,1242.24,323719.73,770.64,155.77,132.72,402.15,212.14,2.52941
2022-03-18,458.71,231.52,1183.75,287149.69,785.37,159.81,134.33,401.05,207.11,2.451854
2022-03-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-03-20,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-03-21,454.1,232.49,1196.78,259333.59,733.56,162.74,131.4,403.07,208.04,2.204041
2022-03-22,440.68,232.4,1197.67,254844.99,698.29,153.67,129.61,401.2,208.58,2.318169
2022-03-23,446.71,226.85,1141.21,247966.23,695.24,154.77,124.82,406.16,211.0,2.252647
2022-03-24,452.94,223.79,1303.85,233847.78,693.46,160.67,124.86,404.96,210.23,2.3565174
2022-03-25,453.03,219.68,1259.22,185455.64400000003,691.03,162.29,124.34,407.13,210.87,2.07064
2022-03-26,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-03-27,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-03-28,442.48,225.57,1181.09,278495.94,695.25,160.62,123.78,401.42,211.57,2.027323
2022-03-29,452.81000000000006,218.35,1285.9,268896.91,704.41,158.02,123.59,398.19,212.86,2.039484
2022-03-30,443.69,227.12,1165.672,265977.76,691.24,154.05599999999998,123.39,398.01,209.66,2.063585
2022-03-31,452.88,238.37,1189.15,268995.37,677.64,153.48,124.66,403.18,209.44,2.092103
2022-04-01,443.94,239.19,1149.83,257853.52,670.57,152.18,124.09,406.32,206.99,2.201683
2022-04-02,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
